discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name
Cycling Track,atlanta-1996,Points Race men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/stuart-ogrady,Stuart OGRADY,Australia
Cycling Track,atlanta-1996,individual pursuit women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/antonella-bellutti,Antonella BELLUTTI,Italy
Cycling Track,atlanta-1996,individual pursuit women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/marion-clignet,Marion CLIGNET,France
Cycling Track,atlanta-1996,individual pursuit women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/judith-arndt,Judith ARNDT,Germany
Cycling Track,atlanta-1996,Team Pursuit 4000m men,Men,GOLD,GameTeam,France team,,UNDEFINED,France
Cycling Track,atlanta-1996,Team Pursuit 4000m men,Men,SILVER,GameTeam,Russian Federation team,,UNDEFINED,Russian Federation
Cycling Track,atlanta-1996,Team Pursuit 4000m men,Men,BRONZE,GameTeam,Australia team,,UNDEFINED,Australia
Cycling Track,atlanta-1996,sprint women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/felicia-ballanger,Felicia BALLANGER,France
Cycling Track,atlanta-1996,sprint women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/michelle-ferris,Michelle FERRIS,Australia
Cycling Track,atlanta-1996,sprint women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/ingrid-haringa,Ingrid HARINGA,Netherlands
Cycling Track,atlanta-1996,Individual Pursuit men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/andrea-collinelli,Andrea COLLINELLI,Italy
Cycling Track,atlanta-1996,Individual Pursuit men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/philippe-ermenault,Philippe ERMENAULT,France
Cycling Track,atlanta-1996,Individual Pursuit men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/bradley-mcgee,Bradley MCGEE,Australia
Cycling Track,atlanta-1996,points race women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/nathalie-lancien,Nathalie LANCIEN,France
Cycling Track,atlanta-1996,points race women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/ingrid-haringa,Ingrid HARINGA,Netherlands
Cycling Track,atlanta-1996,points race women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/lucy-tyler-sharman,Lucy TYLER SHARMAN,Australia
Cycling Track,atlanta-1996,Sprint individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/jens-fiedler,Jens FIEDLER,Germany
Cycling Track,atlanta-1996,Sprint individual men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/martin-nothstein,Martin NOTHSTEIN,United States of America
Cycling Track,atlanta-1996,Sprint individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/curtis-harnett,Curtis HARNETT,Canada
Cycling Track,atlanta-1996,1km time trial men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/florian-rousseau,Florian ROUSSEAU,France
Cycling Track,atlanta-1996,1km time trial men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/erin-hartwell,Erin HARTWELL,United States of America
Cycling Track,atlanta-1996,1km time trial men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/takanobu-jumonji,Takanobu JUMONJI,Japan
Football,atlanta-1996,football women,Women,GOLD,GameTeam,United States team,,UNDEFINED,United States of America
Football,atlanta-1996,football women,Women,SILVER,GameTeam,People's Republic of China team,,UNDEFINED,People's Republic of China
Football,atlanta-1996,football women,Women,BRONZE,GameTeam,Norway team,,UNDEFINED,Norway
Football,atlanta-1996,football men,Men,GOLD,GameTeam,Nigeria team,,UNDEFINED,Nigeria
Football,atlanta-1996,football men,Men,SILVER,GameTeam,Argentina team,,UNDEFINED,Argentina
Football,atlanta-1996,football men,Men,BRONZE,GameTeam,Brazil team,,UNDEFINED,Brazil
Cycling Road,atlanta-1996,individual road race women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/jeannie-longo-ciprelli,Jeannie LONGO,France
Cycling Road,atlanta-1996,individual road race women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/imelda-chiappa,Imelda CHIAPPA,Italy
Cycling Road,atlanta-1996,individual road race women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/clara-hughes,Clara HUGHES,Canada
Cycling Road,atlanta-1996,individual road race men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/pascal-richard-1,Pascal RICHARD,Switzerland
Cycling Road,atlanta-1996,individual road race men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/rolf-soerensen,Rolf SOERENSEN,Denmark
Cycling Road,atlanta-1996,individual road race men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/max-sciandri,Max SCIANDRI,Great Britain
Cycling Road,atlanta-1996,individual time trial men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/miguel-indurain,Miguel INDURAIN,Spain
Cycling Road,atlanta-1996,individual time trial men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/abraham-olano,Abraham OLANO,Spain
Cycling Road,atlanta-1996,individual time trial men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/christopher-miles-boardman,Christopher Miles BOARDMAN,Great Britain
Cycling Road,atlanta-1996,individual time trial women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/zulfiya-zabirova,Zulfiya ZABIROVA,Russian Federation
Cycling Road,atlanta-1996,individual time trial women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/jeannie-longo-ciprelli,Jeannie LONGO,France
Cycling Road,atlanta-1996,individual time trial women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/clara-hughes,Clara HUGHES,Canada
Badminton,atlanta-1996,doubles men,Men,GOLD,GameTeam,Indonesia team,https://olympics.com/en/athletes/rexy-ronald-mainaky,Rexy Ronald MAINAKY,Indonesia
Badminton,atlanta-1996,doubles men,Men,GOLD,GameTeam,Indonesia team,https://olympics.com/en/athletes/ricky-achmad-subagja,Ricky Achmad SUBAGJA,Indonesia
Badminton,atlanta-1996,doubles men,Men,SILVER,GameTeam,Malaysia team #1,https://olympics.com/en/athletes/soon-kit-cheah,Soon Kit CHEAH,Malaysia
Badminton,atlanta-1996,doubles men,Men,SILVER,GameTeam,Malaysia team #1,https://olympics.com/en/athletes/kim-hock-yap,Kim Hock YAP,Malaysia
Badminton,atlanta-1996,doubles men,Men,BRONZE,GameTeam,Indonesia team #1,,Antonius Budi Ariantho,Indonesia
Badminton,atlanta-1996,doubles men,Men,BRONZE,GameTeam,Indonesia team #1,https://olympics.com/en/athletes/denny-kantono,Denny KANTONO,Indonesia
Badminton,atlanta-1996,doubles women,Women,GOLD,GameTeam,People's Republic of China team #2,https://olympics.com/en/athletes/fei-ge,Fei GE,People's Republic of China
Badminton,atlanta-1996,doubles women,Women,GOLD,GameTeam,People's Republic of China team #2,https://olympics.com/en/athletes/jun-gu,Jun GU,People's Republic of China
Badminton,atlanta-1996,doubles women,Women,SILVER,GameTeam,Republic of Korea team #2,,Yeong-A Gir,Republic of Korea
Badminton,atlanta-1996,doubles women,Women,SILVER,GameTeam,Republic of Korea team #2,https://olympics.com/en/athletes/hye-ock-jang,Hye Ock JANG,Republic of Korea
Badminton,atlanta-1996,doubles women,Women,BRONZE,GameTeam,People's Republic of China team,https://olympics.com/en/athletes/yiyuan-qin,Yiyuan QIN,People's Republic of China
Badminton,atlanta-1996,doubles women,Women,BRONZE,GameTeam,People's Republic of China team,https://olympics.com/en/athletes/yongshu-tang,Yongshu TANG,People's Republic of China
Badminton,atlanta-1996,Singles men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/poul-erik-hoyer-larsen,Poul-Erik HØYER LARSEN,Denmark
Badminton,atlanta-1996,Singles men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/jiong-dong,Jiong DONG,People's Republic of China
Badminton,atlanta-1996,Singles men,Men,BRONZE,Athlete,,,Adul Sidek Mohamed,Malaysia
Badminton,atlanta-1996,Singles women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/soo-hyun-bang,Soo-Hyun BANG,Republic of Korea
Badminton,atlanta-1996,Singles women,Women,SILVER,Athlete,,,- Mia Audina,Indonesia
Badminton,atlanta-1996,Singles women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/susi-susanti,Susi SUSANTI,Indonesia
Badminton,atlanta-1996,Doubles mixed,Mixed,GOLD,GameTeam,Republic of Korea team #1,,Yeong-A Gir,Republic of Korea
Badminton,atlanta-1996,Doubles mixed,Mixed,GOLD,GameTeam,Republic of Korea team #1,https://olympics.com/en/athletes/dong-moon-kim,Dong Moon KIM,Republic of Korea
Badminton,atlanta-1996,Doubles mixed,Mixed,SILVER,GameTeam,Republic of Korea team #2,,Gyeong-Min Na,Republic of Korea
Badminton,atlanta-1996,Doubles mixed,Mixed,SILVER,GameTeam,Republic of Korea team #2,https://olympics.com/en/athletes/joo-bong-park,Joo-Bong PARK,Republic of Korea
Badminton,atlanta-1996,Doubles mixed,Mixed,BRONZE,GameTeam,People's Republic of China team #2,https://olympics.com/en/athletes/man-sun,Man SUN,People's Republic of China
Badminton,atlanta-1996,Doubles mixed,Mixed,BRONZE,GameTeam,People's Republic of China team #2,https://olympics.com/en/athletes/jianjun-liu,Jianjun LIU,People's Republic of China
Fencing,atlanta-1996,sabre team men,Men,GOLD,GameTeam,Russian Federation team,,UNDEFINED,Russian Federation
Fencing,atlanta-1996,sabre team men,Men,SILVER,GameTeam,Hungary team,,UNDEFINED,Hungary
Fencing,atlanta-1996,sabre team men,Men,BRONZE,GameTeam,Italy team,,UNDEFINED,Italy
Fencing,atlanta-1996,foil individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/alessandro-puccini,Alessandro PUCCINI,Italy
Fencing,atlanta-1996,foil individual men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/lionel-plumenail,Lionel PLUMENAIL,France
Fencing,atlanta-1996,foil individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/franck-boidin,Franck BOIDIN,France
Fencing,atlanta-1996,foil team men,Men,GOLD,GameTeam,Russian Federation team,,UNDEFINED,Russian Federation
Fencing,atlanta-1996,foil team men,Men,SILVER,GameTeam,Poland team,,UNDEFINED,Poland
Fencing,atlanta-1996,foil team men,Men,BRONZE,GameTeam,Cuba team,,UNDEFINED,Cuba
Fencing,atlanta-1996,épée team women,Women,GOLD,GameTeam,France team,,UNDEFINED,France
Fencing,atlanta-1996,épée team women,Women,SILVER,GameTeam,Italy team,,UNDEFINED,Italy
Fencing,atlanta-1996,épée team women,Women,BRONZE,GameTeam,Russian Federation team,,UNDEFINED,Russian Federation
Fencing,atlanta-1996,épée individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/aleksandr-beketov,Aleksandr BEKETOV,Russian Federation
Fencing,atlanta-1996,épée individual men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/ivan-trevejo,Ivan TREVEJO,Cuba
Fencing,atlanta-1996,épée individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/geza-imre,Geza IMRE,Hungary
Fencing,atlanta-1996,sabre individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/stanislav-pozdnyakov,Stanislav POZDNYAKOV,Russian Federation
Fencing,atlanta-1996,sabre individual men,Men,SILVER,Athlete,,,Sergey Sharikov,Russian Federation
Fencing,atlanta-1996,sabre individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/damien-touya,Damien TOUYA,France
Fencing,atlanta-1996,foil individual women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/laura-gabriela-carlescu-badea,Laura Gabriela CARLESCU BADEA,Romania
Fencing,atlanta-1996,foil individual women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/maria-valentina-vezzali,Maria Valentina VEZZALI,Italy
Fencing,atlanta-1996,foil individual women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/giovanna-trillini,Giovanna TRILLINI,Italy
Fencing,atlanta-1996,épée team men,Men,GOLD,GameTeam,Italy team,,UNDEFINED,Italy
Fencing,atlanta-1996,épée team men,Men,SILVER,GameTeam,Russian Federation team,,UNDEFINED,Russian Federation
Fencing,atlanta-1996,épée team men,Men,BRONZE,GameTeam,France team,,UNDEFINED,France
Fencing,atlanta-1996,foil team women,Women,GOLD,GameTeam,Italy team,,UNDEFINED,Italy
Fencing,atlanta-1996,foil team women,Women,SILVER,GameTeam,Romania team,,UNDEFINED,Romania
Fencing,atlanta-1996,foil team women,Women,BRONZE,GameTeam,Germany team,,UNDEFINED,Germany
Fencing,atlanta-1996,épée individual women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/laura-flessel-colovic,Laura FLESSEL-COLOVIC,France
Fencing,atlanta-1996,épée individual women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/valerie-barlois,Valerie BARLOIS,France
Fencing,atlanta-1996,épée individual women,Women,BRONZE,Athlete,,,Gyöngyi Szalay-Horváth,Hungary
Baseball,atlanta-1996,baseball men,Men,GOLD,GameTeam,Cuba team,,UNDEFINED,Cuba
Baseball,atlanta-1996,baseball men,Men,SILVER,GameTeam,Japan team,,UNDEFINED,Japan
Baseball,atlanta-1996,baseball men,Men,BRONZE,GameTeam,United States team,,UNDEFINED,United States of America
Rowing,atlanta-1996,lightweight double sculls 2x women,Women,GOLD,GameTeam,Romania team,https://olympics.com/en/athletes/constanta-burcica,Constanta BURCICA,Romania
Rowing,atlanta-1996,lightweight double sculls 2x women,Women,GOLD,GameTeam,Romania team,https://olympics.com/en/athletes/camelia-mihalcea,Camelia MIHALCEA,Romania
Rowing,atlanta-1996,lightweight double sculls 2x women,Women,SILVER,GameTeam,United States team,https://olympics.com/en/athletes/teresa-z-bell,Teresa Z. BELL,United States of America
Rowing,atlanta-1996,lightweight double sculls 2x women,Women,SILVER,GameTeam,United States team,https://olympics.com/en/athletes/lindsay-burns,Lindsay BURNS,United States of America
Rowing,atlanta-1996,lightweight double sculls 2x women,Women,BRONZE,GameTeam,Australia team,https://olympics.com/en/athletes/rebecca-joyce,Rebecca JOYCE,Australia
Rowing,atlanta-1996,lightweight double sculls 2x women,Women,BRONZE,GameTeam,Australia team,https://olympics.com/en/athletes/virginia-lee,Virginia LEE,Australia
Rowing,atlanta-1996,four without coxswain 4 men,Men,GOLD,GameTeam,Australia team,,UNDEFINED,Australia
Rowing,atlanta-1996,four without coxswain 4 men,Men,SILVER,GameTeam,France team,,UNDEFINED,France
Rowing,atlanta-1996,four without coxswain 4 men,Men,BRONZE,GameTeam,Great Britain team,,UNDEFINED,Great Britain
Rowing,atlanta-1996,quadruple sculls without coxsw men,Men,GOLD,GameTeam,Germany team,,UNDEFINED,Germany
Rowing,atlanta-1996,quadruple sculls without coxsw men,Men,SILVER,GameTeam,United States team,,UNDEFINED,United States of America
Rowing,atlanta-1996,quadruple sculls without coxsw men,Men,BRONZE,GameTeam,Australia team,,UNDEFINED,Australia
Rowing,atlanta-1996,pair without coxswain 2 men,Men,GOLD,GameTeam,Great Britain team,https://olympics.com/en/athletes/steven-redgrave,Steven REDGRAVE,Great Britain
Rowing,atlanta-1996,pair without coxswain 2 men,Men,GOLD,GameTeam,Great Britain team,https://olympics.com/en/athletes/matthew-pinsent-1,Matthew PINSENT,Great Britain
Rowing,atlanta-1996,pair without coxswain 2 men,Men,SILVER,GameTeam,Australia team,https://olympics.com/en/athletes/david-weightman,David WEIGHTMAN,Australia
Rowing,atlanta-1996,pair without coxswain 2 men,Men,SILVER,GameTeam,Australia team,https://olympics.com/en/athletes/robert-geoffrey-scott,Robert Geoffrey SCOTT,Australia
Rowing,atlanta-1996,pair without coxswain 2 men,Men,BRONZE,GameTeam,France team,https://olympics.com/en/athletes/michel-andrieux,Michel ANDRIEUX,France
Rowing,atlanta-1996,pair without coxswain 2 men,Men,BRONZE,GameTeam,France team,https://olympics.com/en/athletes/jean-christophe-rolland,Jean Christophe ROLLAND,France
Rowing,atlanta-1996,eight with coxswain 8 men,Men,GOLD,GameTeam,Netherlands team,,UNDEFINED,Netherlands
Rowing,atlanta-1996,eight with coxswain 8 men,Men,SILVER,GameTeam,Germany team,,UNDEFINED,Germany
Rowing,atlanta-1996,eight with coxswain 8 men,Men,BRONZE,GameTeam,Russian Federation team,,UNDEFINED,Russian Federation
Rowing,atlanta-1996,lightweight coxless four 4 men,Men,GOLD,GameTeam,Denmark team,,UNDEFINED,Denmark
Rowing,atlanta-1996,lightweight coxless four 4 men,Men,SILVER,GameTeam,Canada team,,UNDEFINED,Canada
Rowing,atlanta-1996,lightweight coxless four 4 men,Men,BRONZE,GameTeam,United States team,,UNDEFINED,United States of America
Rowing,atlanta-1996,double sculls 2x women,Women,GOLD,GameTeam,Canada team,https://olympics.com/en/athletes/marnie-elizabeth-mcbean,Marnie Elizabeth MCBEAN,Canada
Rowing,atlanta-1996,double sculls 2x women,Women,GOLD,GameTeam,Canada team,https://olympics.com/en/athletes/kathleen-heddle,Kathleen HEDDLE,Canada
Rowing,atlanta-1996,double sculls 2x women,Women,SILVER,GameTeam,People's Republic of China team,https://olympics.com/en/athletes/mianying-cao,Mianying CAO,People's Republic of China
Rowing,atlanta-1996,double sculls 2x women,Women,SILVER,GameTeam,People's Republic of China team,https://olympics.com/en/athletes/xiuyun-zhang-1,Xiuyun ZHANG,People's Republic of China
Rowing,atlanta-1996,double sculls 2x women,Women,BRONZE,GameTeam,Netherlands team,https://olympics.com/en/athletes/irene-eijs,Irene EIJS,Netherlands
Rowing,atlanta-1996,double sculls 2x women,Women,BRONZE,GameTeam,Netherlands team,https://olympics.com/en/athletes/eeke-van-nes,Eeke VAN NES,Netherlands
Rowing,atlanta-1996,lightweight double sculls 2x men,Men,GOLD,GameTeam,Switzerland team,https://olympics.com/en/athletes/markus-gier,Markus GIER,Switzerland
Rowing,atlanta-1996,lightweight double sculls 2x men,Men,GOLD,GameTeam,Switzerland team,https://olympics.com/en/athletes/michael-gier,Michael GIER,Switzerland
Rowing,atlanta-1996,lightweight double sculls 2x men,Men,SILVER,GameTeam,Netherlands team,https://olympics.com/en/athletes/maarten-van-der-linden,Maarten VAN DER LINDEN,Netherlands
Rowing,atlanta-1996,lightweight double sculls 2x men,Men,SILVER,GameTeam,Netherlands team,https://olympics.com/en/athletes/pepijn-aardewijn,Pepijn AARDEWIJN,Netherlands
Rowing,atlanta-1996,lightweight double sculls 2x men,Men,BRONZE,GameTeam,Australia team,https://olympics.com/en/athletes/anthony-edwards,Anthony EDWARDS,Australia
Rowing,atlanta-1996,lightweight double sculls 2x men,Men,BRONZE,GameTeam,Australia team,https://olympics.com/en/athletes/bruce-hick,Bruce HICK,Australia
Rowing,atlanta-1996,pair without coxswain 2 women,Women,GOLD,GameTeam,Australia team,https://olympics.com/en/athletes/megan-leanne-still,Megan Leanne STILL,Australia
Rowing,atlanta-1996,pair without coxswain 2 women,Women,GOLD,GameTeam,Australia team,https://olympics.com/en/athletes/kate-elizabeth-slatter,Kate Elizabeth SLATTER,Australia
Rowing,atlanta-1996,pair without coxswain 2 women,Women,SILVER,GameTeam,United States team,https://olympics.com/en/athletes/missy-schwen,Missy SCHWEN,United States of America
Rowing,atlanta-1996,pair without coxswain 2 women,Women,SILVER,GameTeam,United States team,https://olympics.com/en/athletes/karen-kraft,Karen KRAFT,United States of America
Rowing,atlanta-1996,pair without coxswain 2 women,Women,BRONZE,GameTeam,France team,https://olympics.com/en/athletes/christine-gosse,Christine GOSSE,France
Rowing,atlanta-1996,pair without coxswain 2 women,Women,BRONZE,GameTeam,France team,https://olympics.com/en/athletes/helene-cortin,Helene CORTIN,France
Rowing,atlanta-1996,single sculls 1x men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/xeno-mueller,Xeno MUELLER,Switzerland
Rowing,atlanta-1996,single sculls 1x men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/derek-porter,Derek PORTER,Canada
Rowing,atlanta-1996,single sculls 1x men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/thomas-lange,Thomas LANGE,Germany
Rowing,atlanta-1996,single sculls 1x women,Women,GOLD,Athlete,,,Yekaterina Khodotovich-Karsten,Belarus
Rowing,atlanta-1996,single sculls 1x women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/silken-suzette-laumann,Silken Suzette LAUMANN,Canada
Rowing,atlanta-1996,single sculls 1x women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/trine-hansen,Trine HANSEN,Denmark
Rowing,atlanta-1996,eight with coxswain 8 women,Women,GOLD,GameTeam,Romania team,,UNDEFINED,Romania
Rowing,atlanta-1996,eight with coxswain 8 women,Women,SILVER,GameTeam,Canada team,,UNDEFINED,Canada
